Año,Mes,Cód. Departamento,Cód. Ciudad,Departamento,Ciudad,Viajeros
2020,enero,86,86573,Putumayo,Puerto Leguízamo,143
2020,enero,86,86749,Putumayo,Sibundoy,6
2020,enero,86,86757,Putumayo,San Miguel,10
2020,enero,86,86760,Putumayo,Santiago,17
2020,enero,86,86865,Putumayo,Valle del Guamuez,12
2020,enero,86,86885,Putumayo,Villagarzón,6
2020,enero,88,88001,San Andrés y Providencia,San Andrés,7388
2020,enero,88,88564,San Andrés y Providencia,Providencia,309
2020,enero,91,91001,Amazonas,Leticia,564
2020,enero,91,91263,Amazonas,El Encanto,3
2020,enero,91,91405,Amazonas,La Chorrera,2
2020,enero,91,91430,Amazonas,La Victoria,1
2020,enero,91,91540,Amazonas,Puerto Nariño,12
2020,enero,94,94001,Guainía,Inírida,32
2020,enero,94,94884,Guainía,Puerto Colombia,1
2020,enero,95,95001,Guaviare,San José del Guaviare,11
2020,enero,97,97001,Vaupés,Mitú,4
2020,enero,97,97511,Vaupés,Pacoa,1
2020,enero,99,99001,Vichada,Puerto Carreño,89
2020,enero,99,99524,Vichada,La Primavera,1
2020,enero,99,99624,Vichada,Santa Rosalía,1
2020,enero,99,99773,Vichada,Cumaribo,1
2020,febrero,5,5001,Antioquia,Medellín,42477
2020,febrero,5,5002,Antioquia,Abejorral,134
2020,febrero,5,5004,Antioquia,Abriaquí,2
2020,febrero,5,5021,Antioquia,Alejandría,1
2020,febrero,5,5034,Antioquia,Andes,1
2020,febrero,5,5036,Antioquia,Angelópolis,1
2020,febrero,5,5042,Antioquia,Santafé de Antioquia,14
2020,febrero,5,5044,Antioquia,Anza,1
2020,febrero,5,5045,Antioquia,Apartadó,14
2020,febrero,5,5051,Antioquia,Arboletes,1
2020,febrero,5,5059,Antioquia,Armenia,32
2020,febrero,5,5079,Antioquia,Barbosa,15
2020,febrero,5,5088,Antioquia,Bello,156
2020,febrero,5,5093,Antioquia,Betulia,2
2020,febrero,5,5101,Antioquia,Ciudad Bolívar,1
2020,febrero,5,5113,Antioquia,Buriticá,14
2020,febrero,5,5129,Antioquia,Caldas,16
2020,febrero,5,5138,Antioquia,Cañasgordas,1
2020,febrero,5,5147,Antioquia,Carepa,2
2020,febrero,5,5148,Antioquia,El Carmen de Viboral,24
2020,febrero,5,5150,Antioquia,Carolina,2
2020,febrero,5,5154,Antioquia,Caucasia,8
2020,febrero,5,5190,Antioquia,Cisneros,3
2020,febrero,5,5197,Antioquia,Cocorná,5
2020,febrero,5,5212,Antioquia,Copacabana,46
2020,febrero,5,5234,Antioquia,Dabeiba,5
2020,febrero,5,5237,Antioquia,Donmatías,8
2020,febrero,5,5250,Antioquia,El Bagre,3
2020,febrero,5,5266,Antioquia,Envigado,372
2020,febrero,5,5282,Antioquia,Fredonia,6
2020,febrero,5,5284,Antioquia,Frontino,1
2020,febrero,5,5308,Antioquia,Girardota,17
2020,febrero,5,5313,Antioquia,Granada,1
2020,febrero,5,5315,Antioquia,Guadalupe,3
2020,febrero,5,5318,Antioquia,Guarne,43
2020,febrero,5,5321,Antioquia,Guatape,80
2020,febrero,5,5360,Antioquia,Itagui,130
2020,febrero,5,5364,Antioquia,Jardín,8
2020,febrero,5,5368,Antioquia,Jericó,7
2020,febrero,5,5376,Antioquia,La Ceja,61
2020,febrero,5,5380,Antioquia,La Estrella,36
2020,febrero,5,5390,Antioquia,La Pintada,1
2020,febrero,5,5400,Antioquia,La Unión,7
2020,febrero,5,5425,Antioquia,Maceo,1
2020,febrero,5,5440,Antioquia,Marinilla,18
2020,febrero,5,5467,Antioquia,Montebello,1
2020,febrero,5,5480,Antioquia,Mutatá,2
2020,febrero,5,5490,Antioquia,Necoclí,6
2020,febrero,5,5541,Antioquia,Peñol,12
2020,febrero,5,5579,Antioquia,Puerto Berrío,4
2020,febrero,5,5591,Antioquia,Puerto Triunfo,6
2020,febrero,5,5607,Antioquia,Retiro,37
2020,febrero,5,5615,Antioquia,Rionegro,506
2020,febrero,5,5628,Antioquia,Sabanalarga,2
2020,febrero,5,5631,Antioquia,Sabaneta,149
2020,febrero,5,5642,Antioquia,Salgar,2
2020,febrero,5,5647,Antioquia,San Andrés de Cuerquía,1
2020,febrero,5,5656,Antioquia,San Jerónimo,3
2020,febrero,5,5664,Antioquia,San Pedro de Los Milagros,1
2020,febrero,5,5667,Antioquia,San Rafael,1
2020,febrero,5,5674,Antioquia,San Vicente Ferrer,4
2020,febrero,5,5679,Antioquia,Santa Bárbara,1
2020,febrero,5,5686,Antioquia,Santa Rosa de Osos,2
2020,febrero,5,5697,Antioquia,El Santuario,2
2020,febrero,5,5736,Antioquia,Segovia,4
2020,febrero,5,5756,Antioquia,Sonson,2
2020,febrero,5,5761,Antioquia,Sopetrán,1
2020,febrero,5,5790,Antioquia,Tarazá,1
2020,febrero,5,5837,Antioquia,Turbo,4
2020,febrero,5,5847,Antioquia,Urrao,1
2020,febrero,5,5861,Antioquia,Venecia,5
2020,febrero,5,5887,Antioquia,Yarumal,1
2020,febrero,5,5893,Antioquia,Yondó,4
2020,febrero,8,8001,Atlántico,Barranquilla,9376
2020,febrero,8,8078,Atlántico,Baranoa,57
2020,febrero,8,8141,Atlántico,Candelaria,1
2020,febrero,8,8296,Atlántico,Galapa,7
2020,febrero,8,8372,Atlántico,Juan de Acosta,11
2020,febrero,8,8433,Atlántico,Malambo,10
2020,febrero,8,8436,Atlántico,Manatí,3
2020,febrero,8,8520,Atlántico,Palmar de Varela,4
2020,febrero,8,8560,Atlántico,Ponedera,2
2020,febrero,8,8573,Atlántico,Puerto Colombia,49
2020,febrero,8,8606,Atlántico,Repelón,3
2020,febrero,8,8634,Atlántico,Sabanagrande,3
2020,febrero,8,8638,Atlántico,Sabanalarga,18
2020,febrero,8,8675,Atlántico,Santa Lucía,1
2020,febrero,8,8685,Atlántico,Santo Tomás,9
2020,febrero,8,8758,Atlántico,Soledad,67
2020,febrero,8,8770,Atlántico,Suan,1
2020,febrero,8,8832,Atlántico,Tubará,10
2020,febrero,8,8849,Atlántico,Usiacurí,2
2020,febrero,11,11001,"Bogotá, D.C.","Bogotá, D.C.",125650
2020,febrero,12,12001,Sin Especificar,Sin Especificar,5
2020,febrero,13,13001,Bolívar,Cartagena,62769
2020,febrero,13,13006,Bolívar,Achí,102
2020,febrero,13,13052,Bolívar,Arjona,1
2020,febrero,13,13062,Bolívar,Arroyohondo,1
2020,febrero,13,13074,Bolívar,Barranco de Loba,4
2020,febrero,13,13140,Bolívar,Calamar,6
2020,febrero,13,13160,Bolívar,Cantagallo,2
2020,febrero,13,13188,Bolívar,Cicuco,4
2020,febrero,13,13212,Bolívar,Córdoba,4
2020,febrero,13,13222,Bolívar,Clemencia,2
2020,febrero,13,13248,Bolívar,El Guamo,1
2020,febrero,13,13433,Bolívar,Mahates,1
2020,febrero,13,13458,Bolívar,Montecristo,1
2020,febrero,13,13468,Bolívar,Mompós,5
2020,febrero,13,13657,Bolívar,San Juan Nepomuceno,2
2020,febrero,13,13670,Bolívar,San Pablo,2
2020,febrero,13,13683,Bolívar,Santa Rosa,2
2020,febrero,13,13688,Bolívar,Santa Rosa del Sur,1
2020,febrero,13,13836,Bolívar,Turbaco,12
2020,febrero,13,13838,Bolívar,Turbaná,2
2020,febrero,13,13894,Bolívar,Zambrano,1
2020,febrero,15,15001,Boyacá,Tunja,220
2020,febrero,15,15022,Boyacá,Almeida,4
2020,febrero,15,15047,Boyacá,Aquitania,2
2020,febrero,15,15087,Boyacá,Belén,2
2020,febrero,15,15104,Boyacá,Boyacá,3
2020,febrero,15,15176,Boyacá,Chiquinquirá,11
2020,febrero,15,15180,Boyacá,Chiscas,1
2020,febrero,15,15204,Boyacá,Cómbita,1
2020,febrero,15,15238,Boyacá,Duitama,117
2020,febrero,15,15244,Boyacá,El Cocuy,1
2020,febrero,15,15299,Boyacá,Garagoa,4
2020,febrero,15,15322,Boyacá,Guateque,2
2020,febrero,15,15325,Boyacá,Guayatá,1
2020,febrero,15,15407,Boyacá,Villa de Leyva,176
2020,febrero,15,15466,Boyacá,Monguí,1
2020,febrero,15,15469,Boyacá,Moniquirá,2
2020,febrero,15,15480,Boyacá,Muzo,1
2020,febrero,15,15491,Boyacá,Nobsa,7
2020,febrero,15,15507,Boyacá,Otanche,3
2020,febrero,15,15516,Boyacá,Paipa,127
2020,febrero,15,15522,Boyacá,Panqueba,1
2020,febrero,15,15572,Boyacá,Puerto Boyacá,2
2020,febrero,15,15600,Boyacá,Ráquira,5
2020,febrero,15,15638,Boyacá,Sáchica,1
2020,febrero,15,15664,Boyacá,San José de Pare,3
2020,febrero,15,15681,Boyacá,San Pablo de Borbur,1
2020,febrero,15,15696,Boyacá,Santa Sofía,1
2020,febrero,15,15753,Boyacá,Soatá,1
2020,febrero,15,15757,Boyacá,Socha,1
2020,febrero,15,15759,Boyacá,Sogamoso,44
2020,febrero,15,15761,Boyacá,Somondoco,1
2020,febrero,15,15764,Boyacá,Soracá,1
2020,febrero,15,15806,Boyacá,Tibasosa,1
2020,febrero,15,15814,Boyacá,Toca,1
2020,febrero,15,15835,Boyacá,Turmequé,1
2020,febrero,15,15837,Boyacá,Tuta,1
2020,febrero,15,15897,Boyacá,Zetaquira,1
2020,febrero,17,17001,Caldas,Manizales,568
2020,febrero,17,17013,Caldas,Aguadas,3
2020,febrero,17,17042,Caldas,Anserma,13
2020,febrero,17,17174,Caldas,Chinchiná,18
2020,febrero,17,17272,Caldas,Filadelfia,1
2020,febrero,17,17380,Caldas,La Dorada,9
2020,febrero,17,17388,Caldas,La Merced,1
2020,febrero,17,17433,Caldas,Manzanares,2
2020,febrero,17,17442,Caldas,Marmato,2
2020,febrero,17,17444,Caldas,Marquetalia,1
2020,febrero,17,17486,Caldas,Neira,31
2020,febrero,17,17495,Caldas,Norcasia,1
2020,febrero,17,17524,Caldas,Palestina,3
2020,febrero,17,17614,Caldas,Riosucio,2
2020,febrero,17,17653,Caldas,Salamina,2
2020,febrero,17,17662,Caldas,Samaná,1
2020,febrero,17,17665,Caldas,San José,1
2020,febrero,17,17777,Caldas,Supía,4
2020,febrero,17,17867,Caldas,Victoria,3
2020,febrero,17,17873,Caldas,Villamaría,4
2020,febrero,17,17877,Caldas,Viterbo,5
2020,febrero,18,18001,Caquetá,Florencia,28
2020,febrero,18,18479,Caquetá,Morelia,1
2020,febrero,18,18592,Caquetá,Puerto Rico,1
2020,febrero,19,19001,Cauca,Popayán,329
2020,febrero,19,19022,Cauca,Almaguer,2
2020,febrero,19,19110,Cauca,Buenos Aires,1
2020,febrero,19,19130,Cauca,Cajibío,3
2020,febrero,19,19142,Cauca,Caloto,3
2020,febrero,19,19212,Cauca,Corinto,1
2020,febrero,19,19318,Cauca,Guapi,1
2020,febrero,19,19355,Cauca,Inzá,1
2020,febrero,19,19455,Cauca,Miranda,4
2020,febrero,19,19548,Cauca,Piendamó,3
2020,febrero,19,19573,Cauca,Puerto Tejada,12
2020,febrero,19,19698,Cauca,Santander de Quilichao,10
2020,febrero,19,19743,Cauca,Silvia,1
2020,febrero,19,19807,Cauca,Timbío,5
2020,febrero,19,19845,Cauca,Villa Rica,3
2020,febrero,20,20001,Cesar,Valledupar,297
2020,febrero,20,20011,Cesar,Aguachica,11
2020,febrero,20,20013,Cesar,Agustín Codazzi,3
2020,febrero,20,20045,Cesar,Becerril,1
2020,febrero,20,20060,Cesar,Bosconia,2
2020,febrero,20,20175,Cesar,Chimichagua,1
2020,febrero,20,20228,Cesar,Curumaní,1
2020,febrero,20,20250,Cesar,El Paso,1
2020,febrero,20,20383,Cesar,La Gloria,1
2020,febrero,20,20400,Cesar,La Jagua de Ibirico,63
2020,febrero,20,20621,Cesar,La Paz,6
2020,febrero,20,20710,Cesar,San Alberto,5
2020,febrero,20,20750,Cesar,San Diego,1
2020,febrero,23,23001,Córdoba,Montería,303
2020,febrero,23,23068,Córdoba,Ayapel,2
2020,febrero,23,23162,Córdoba,Cereté,11
2020,febrero,23,23168,Córdoba,Chimá,1
2020,febrero,23,23300,Córdoba,Cotorra,1
2020,febrero,23,23417,Córdoba,Lorica,2
2020,febrero,23,23419,Córdoba,Los Córdobas,2
2020,febrero,23,23464,Córdoba,Momil,2
2020,febrero,23,23466,Córdoba,Montelíbano,12
2020,febrero,23,23500,Córdoba,Moñitos,2
2020,febrero,23,23555,Córdoba,Planeta Rica,3
2020,febrero,23,23660,Córdoba,Sahagún,4
2020,febrero,23,23672,Córdoba,San Antero,1
2020,febrero,23,23678,Córdoba,San Carlos,1
2020,febrero,23,23807,Córdoba,Tierralta,3
2020,febrero,23,23855,Córdoba,Valencia,2
2020,febrero,25,25001,Cundinamarca,Agua de Dios,11
2020,febrero,25,25035,Cundinamarca,Anapoima,20
2020,febrero,25,25040,Cundinamarca,Anolaima,5
2020,febrero,25,25053,Cundinamarca,Arbeláez,4
2020,febrero,25,25120,Cundinamarca,Cabrera,2
2020,febrero,25,25123,Cundinamarca,Cachipay,4
2020,febrero,25,25126,Cundinamarca,Cajicá,137
2020,febrero,25,25151,Cundinamarca,Caqueza,1
2020,febrero,25,25154,Cundinamarca,Carmen de Carupa,1
2020,febrero,25,25175,Cundinamarca,Chía,323
2020,febrero,25,25178,Cundinamarca,Chipaque,9
2020,febrero,25,25181,Cundinamarca,Choachí,3
2020,febrero,25,25183,Cundinamarca,Chocontá,5
2020,febrero,25,25200,Cundinamarca,Cogua,4
2020,febrero,25,25214,Cundinamarca,Cota,48
2020,febrero,25,25260,Cundinamarca,El Rosal,2
2020,febrero,25,25269,Cundinamarca,Facatativá,62
2020,febrero,25,25286,Cundinamarca,Funza,30
2020,febrero,25,25290,Cundinamarca,Fusagasugá,101
2020,febrero,25,25295,Cundinamarca,Gachancipá,3
2020,febrero,25,25297,Cundinamarca,Gachetá,3
2020,febrero,25,25299,Cundinamarca,Gama,1
2020,febrero,25,25307,Cundinamarca,Girardot,34
2020,febrero,25,25320,Cundinamarca,Guaduas,6
2020,febrero,25,25322,Cundinamarca,Guasca,12
2020,febrero,25,25326,Cundinamarca,Guatavita,5
2020,febrero,25,25377,Cundinamarca,La Calera,28
2020,febrero,25,25386,Cundinamarca,La Mesa,15
2020,febrero,25,25402,Cundinamarca,La Vega,4
2020,febrero,25,25407,Cundinamarca,Lenguazaque,1
2020,febrero,25,25426,Cundinamarca,Macheta,1
2020,febrero,25,25430,Cundinamarca,Madrid,52
2020,febrero,25,25473,Cundinamarca,Mosquera,66
2020,febrero,25,25486,Cundinamarca,Nemocón,1
2020,febrero,25,25491,Cundinamarca,Nocaima,2
2020,febrero,25,25513,Cundinamarca,Pacho,10
2020,febrero,25,25518,Cundinamarca,Paime,1
2020,febrero,25,25524,Cundinamarca,Pandi,1
2020,febrero,25,25572,Cundinamarca,Puerto Salgar,3
2020,febrero,25,25612,Cundinamarca,Ricaurte,1
2020,febrero,25,25645,Cundinamarca,San Antonio del Tequendama,2
2020,febrero,25,25649,Cundinamarca,San Bernardo,1
2020,febrero,25,25658,Cundinamarca,San Francisco,5
2020,febrero,25,25662,Cundinamarca,San Juan de Río Seco,1
2020,febrero,25,25718,Cundinamarca,Sasaima,13
2020,febrero,25,25736,Cundinamarca,Sesquilé,7
2020,febrero,25,25740,Cundinamarca,Sibaté,2
2020,febrero,25,25743,Cundinamarca,Silvania,6
2020,febrero,25,25745,Cundinamarca,Simijaca,1
2020,febrero,25,25754,Cundinamarca,Soacha,49
2020,febrero,25,25758,Cundinamarca,Sopó,16
2020,febrero,25,25769,Cundinamarca,Subachoque,11
2020,febrero,25,25772,Cundinamarca,Suesca,21
2020,febrero,25,25777,Cundinamarca,Supatá,3
2020,febrero,25,25779,Cundinamarca,Susa,1
2020,febrero,25,25785,Cundinamarca,Tabio,29
2020,febrero,25,25799,Cundinamarca,Tenjo,35
2020,febrero,25,25815,Cundinamarca,Tocaima,7
2020,febrero,25,25817,Cundinamarca,Tocancipá,56
2020,febrero,25,25839,Cundinamarca,Ubalá,1
2020,febrero,25,25841,Cundinamarca,Ubaque,5
2020,febrero,25,25845,Cundinamarca,Une,1
2020,febrero,25,25851,Cundinamarca,Útica,1
2020,febrero,25,25875,Cundinamarca,Villeta,8
2020,febrero,25,25878,Cundinamarca,Viotá,2
2020,febrero,25,25898,Cundinamarca,Zipacón,6
2020,febrero,25,25899,Cundinamarca,Zipaquirá,112
2020,febrero,27,27001,Chocó,Quibdó,20
2020,febrero,27,27006,Chocó,Acandí,259
2020,febrero,27,27050,Chocó,Atrato,3
2020,febrero,27,27075,Chocó,Bahía Solano,21
2020,febrero,27,27150,Chocó,Carmen del Darién,1
2020,febrero,27,27245,Chocó,El Carmen de Atrato,4
2020,febrero,27,27361,Chocó,Istmina,1
2020,febrero,27,27372,Chocó,Juradó,4
2020,febrero,27,27495,Chocó,Nuquí,3
2020,febrero,41,41001,Huila,Neiva,238
2020,febrero,41,41006,Huila,Acevedo,5
2020,febrero,41,41020,Huila,Algeciras,1
2020,febrero,41,41132,Huila,Campoalegre,4
2020,febrero,41,41298,Huila,Garzón,6
2020,febrero,41,41378,Huila,La Argentina,2
2020,febrero,41,41396,Huila,La Plata,6
2020,febrero,41,41483,Huila,Nátaga,1
2020,febrero,41,41503,Huila,Oporapa,3
2020,febrero,41,41524,Huila,Palermo,1
2020,febrero,41,41548,Huila,Pital,2
2020,febrero,41,41551,Huila,Pitalito,60
2020,febrero,41,41615,Huila,Rivera,2
2020,febrero,41,41660,Huila,Saladoblanco,1
2020,febrero,41,41668,Huila,San Agustín,19
2020,febrero,41,41791,Huila,Tarqui,12
2020,febrero,41,41872,Huila,Villavieja,3
2020,febrero,44,44001,La Guajira,Riohacha,916
2020,febrero,44,44035,La Guajira,Albania,35
2020,febrero,44,44078,La Guajira,Barrancas,5
2020,febrero,44,44090,La Guajira,Dibulla,7
2020,febrero,44,44110,La Guajira,El Molino,1
2020,febrero,44,44279,La Guajira,Fonseca,8
2020,febrero,44,44420,La Guajira,La Jagua del Pilar,2
2020,febrero,44,44430,La Guajira,Maicao,1367
2020,febrero,44,44560,La Guajira,Manaure,1
2020,febrero,44,44650,La Guajira,San Juan del Cesar,3
2020,febrero,44,44847,La Guajira,Uribia,13
2020,febrero,44,44874,La Guajira,Villanueva,8
2020,febrero,47,47001,Magdalena,Santa Marta,3941
2020,febrero,47,47030,Magdalena,Algarrobo,11
2020,febrero,47,47189,Magdalena,Ciénaga,10
2020,febrero,47,47245,Magdalena,El Banco,4
2020,febrero,47,47555,Magdalena,Plato,1
2020,febrero,47,47570,Magdalena,Puebloviejo,1
2020,febrero,47,47660,Magdalena,Sabanas de San Angel,2
2020,febrero,47,47692,Magdalena,San Sebastián de Buenavista,11
2020,febrero,47,47703,Magdalena,San Zenón,2
2020,febrero,47,47707,Magdalena,Santa Ana,30
2020,febrero,47,47720,Magdalena,Santa Bárbara de Pinto,4
2020,febrero,47,47745,Magdalena,Sitionuevo,1
2020,febrero,47,47798,Magdalena,Tenerife,2
2020,febrero,50,50001,Meta,Villavicencio,329
2020,febrero,50,50006,Meta,Acacías,17
2020,febrero,50,50124,Meta,Cabuyaro,1
2020,febrero,50,50150,Meta,Castilla La Nueva,1
2020,febrero,50,50226,Meta,Cumaral,1
2020,febrero,50,50313,Meta,Granada,3
2020,febrero,50,50325,Meta,Mapiripán,1
2020,febrero,50,50350,Meta,La Macarena,1
2020,febrero,50,50400,Meta,Lejanías,1
2020,febrero,50,50450,Meta,Puerto Concordia,3
2020,febrero,50,50568,Meta,Puerto Gaitán,84
2020,febrero,50,50573,Meta,Puerto López,1
2020,febrero,50,50606,Meta,Restrepo,4
2020,febrero,50,50680,Meta,San Carlos de Guaroa,3
2020,febrero,50,50689,Meta,San Martín,4
2020,febrero,50,50711,Meta,Vistahermosa,2
2020,febrero,52,52001,Nariño,Pasto,677
2020,febrero,52,52019,Nariño,Albán,18
2020,febrero,52,52036,Nariño,Ancuyá,2
2020,febrero,52,52079,Nariño,Barbacoas,1
2020,febrero,52,52110,Nariño,Buesaco,1
2020,febrero,52,52227,Nariño,Cumbal,6
2020,febrero,52,52240,Nariño,Chachagüí,2
2020,febrero,52,52356,Nariño,Ipiales,2680
2020,febrero,52,52399,Nariño,La Unión,1
2020,febrero,52,52427,Nariño,Magüi,2
2020,febrero,52,52480,Nariño,Nariño,3
2020,febrero,52,52560,Nariño,Potosí,2
2020,febrero,52,52573,Nariño,Puerres,2
2020,febrero,52,52678,Nariño,Samaniego,3
2020,febrero,52,52788,Nariño,Tangua,2
2020,febrero,52,52835,Nariño,San Andres de Tumaco,38
2020,febrero,52,52838,Nariño,Túquerres,1
2020,febrero,54,54001,Norte de Santander,Cúcuta,7101
2020,febrero,54,54003,Norte de Santander,Abrego,18
2020,febrero,54,54109,Norte de Santander,Bucarasica,1
2020,febrero,54,54125,Norte de Santander,Cácota,18
2020,febrero,54,54128,Norte de Santander,Cachirá,1
2020,febrero,54,54172,Norte de Santander,Chinácota,20
2020,febrero,54,54174,Norte de Santander,Chitagá,1
2020,febrero,54,54223,Norte de Santander,Cucutilla,23
2020,febrero,54,54245,Norte de Santander,El Carmen,1
2020,febrero,54,54261,Norte de Santander,El Zulia,3
2020,febrero,54,54405,Norte de Santander,Los Patios,8
2020,febrero,54,54498,Norte de Santander,Ocaña,31
2020,febrero,54,54518,Norte de Santander,Pamplona,46
2020,febrero,54,54553,Norte de Santander,Puerto Santander,2
2020,febrero,54,54599,Norte de Santander,Ragonvalia,3
2020,febrero,54,54660,Norte de Santander,Salazar,2
2020,febrero,54,54680,Norte de Santander,Santiago,1
2020,febrero,54,54720,Norte de Santander,Sardinata,1
2020,febrero,54,54810,Norte de Santander,Tibú,2
2020,febrero,54,54820,Norte de Santander,Toledo,1
2020,febrero,54,54871,Norte de Santander,Villa Caro,1
2020,febrero,54,54874,Norte de Santander,Villa del Rosario,457
2020,febrero,54,54901,Norte de Santander,Agua Clara,1
2020,febrero,63,63001,Quindío,Armenia,1078
2020,febrero,63,63111,Quindío,Buenavista,2
2020,febrero,63,63130,Quindío,Calarca,40
2020,febrero,63,63190,Quindío,Circasia,25
2020,febrero,63,63212,Quindío,Córdoba,2
2020,febrero,63,63272,Quindío,Filandia,39
2020,febrero,63,63401,Quindío,La Tebaida,17
2020,febrero,63,63470,Quindío,Montenegro,59
2020,febrero,63,63548,Quindío,Pijao,1
2020,febrero,63,63594,Quindío,Quimbaya,59
2020,febrero,63,63690,Quindío,Salento,266
2020,febrero,66,66001,Risaralda,Pereira,2212
2020,febrero,66,66045,Risaralda,Apía,12
2020,febrero,66,66075,Risaralda,Balboa,2
2020,febrero,66,66088,Risaralda,Belén de Umbría,13
2020,febrero,66,66170,Risaralda,Dosquebradas,120
2020,febrero,66,66383,Risaralda,La Celia,2
2020,febrero,66,66400,Risaralda,La Virginia,11
2020,febrero,66,66440,Risaralda,Marsella,9
2020,febrero,66,66456,Risaralda,Mistrató,2
2020,febrero,66,66572,Risaralda,Pueblo Rico,1
2020,febrero,66,66594,Risaralda,Quinchía,2
2020,febrero,66,66682,Risaralda,Santa Rosa de Cabal,71
2020,febrero,66,66687,Risaralda,Santuario,4
2020,febrero,68,68001,Santander,Bucaramanga,2155
2020,febrero,68,68013,Santander,Aguada,8
2020,febrero,68,68051,Santander,Aratoca,1
2020,febrero,68,68077,Santander,Barbosa,12
2020,febrero,68,68079,Santander,Barichara,15
2020,febrero,68,68081,Santander,Barrancabermeja,73
2020,febrero,68,68147,Santander,Capitanejo,1
2020,febrero,68,68162,Santander,Cerrito,1
2020,febrero,68,68167,Santander,Charalá,1
2020,febrero,68,68190,Santander,Cimitarra,2
2020,febrero,68,68207,Santander,Concepción,1
2020,febrero,68,68229,Santander,Curití,3
2020,febrero,68,68266,Santander,Enciso,1
2020,febrero,68,68276,Santander,Floridablanca,103
2020,febrero,68,68307,Santander,Girón,35
2020,febrero,68,68406,Santander,Lebrija,1
2020,febrero,68,68418,Santander,Los Santos,1
2020,febrero,68,68425,Santander,Macaravita,1
2020,febrero,68,68432,Santander,Málaga,2
2020,febrero,68,68547,Santander,Piedecuesta,37
2020,febrero,68,68572,Santander,Puente Nacional,1
2020,febrero,68,68615,Santander,Rionegro,1
2020,febrero,68,68655,Santander,Sabana de Torres,2
2020,febrero,68,68679,Santander,San Gil,47
2020,febrero,68,68689,Santander,San Vicente de Chucurí,2
2020,febrero,68,68755,Santander,Socorro,5
2020,febrero,68,68861,Santander,Vélez,6
2020,febrero,70,70001,Sucre,Sincelejo,77
2020,febrero,70,70215,Sucre,Corozal,8
2020,febrero,70,70221,Sucre,Coveñas,12
2020,febrero,70,70429,Sucre,Majagual,1
